No	업종코드	업종명
2184	6747	촉매제 검사기관
2185	6748	정수기품질검사기관
2186	6749	지역환경교육센터
2187	6750	폐기물분석전문기관(일반분야)
2188	6751	폐기물분석전문기관(PCBs분야)
2189	6754	폐자동차재활용업(파쇄재활용업)
2190	6755	폐자동차재활용업(파쇄잔재물재활용업)
2191	6756	폐가스류처리업
2192	6758	녹색인증 평가기관
2193	6759	녹색전문기업
2194	6760	제작차 소음인증대행기관
2195	6761	해양배출 검사기관(생태독소시험항목)
2196	6762	해양환경측정기기등 형식승인대상설비 성능시험대행자
2197	6765	하ㆍ폐수처리수 재이용시설 설계ㆍ시공업
2198	6766	온실가스, 에너지 검증기관
2199	6767	먹는물수질검사기관(원생동물분야)
2200	6768	먹는물수질검사기관(바이러스분야)
2201	6769	폐기물중간재활용업(지정폐기물외 폐기물-동물성잔재물을 사료원료 또는 유지로 재활용)
2202	6770	폐기물중간재활용업(지정폐기물외 폐기물)
2203	6771	폐기물중간재활용업(의료폐기물외 지정폐기물 -폐유를 정제연료유로)
2204	6772	폐기물중간재활용업(의료폐기물외 지정폐기물 -폐유기용제를 정제유기용제로)
2205	6773	폐기물중간재활용업(의료폐기물외 지정폐기물 -폐오일필터)
2206	6774	폐기물중간재활용업(의료폐기물외 지정폐기물-폐유등을 재생연료유로)
2207	6775	폐기물중간재활용업(의료폐기물외 지정폐기물)
2208	6776	폐기물중간재활용업(의료폐기물)
2209	6777	폐기물최종재활용업(지정폐기물외 폐기물-동물성잔재물을 사료원료 또는 유지로 재활용)
2210	6778	폐기물최종재활용업(지정폐기물외 폐기물)
2211	6779	매장유산 조사기관(육상지표조사)
2212	6780	매장유산 조사기관(수중지표조사)
2213	6781	매장유산 조사기관(육상발굴조사)
2214	6782	매장유산 조사기관(수중발굴조사)
2215	6783	폐기물최종재활용업(의료폐기물외 지정폐기물)
2216	6784	폐기물최종재활용업(의료폐기물)
2217	6785	폐기물종합재활용업(지정폐기물외 폐기물-동물성잔재물을 사료원료 또는 유지로 재활용)
2218	6786	폐기물종합재활용업(지정폐기물외 폐기물)
2219	6787	폐기물종합재활용업(의료폐기물외 지정폐기물 -폐유를 정제연료유로)
2220	6788	폐기물종합재활용업(의료폐기물외 지정폐기물 -폐유기용제를 정제유기용제로)
2221	6789	폐기물종합재활용업(의료폐기물외 지정폐기물 -폐오일필터)
2222	6790	폐기물종합재활용업(의료폐기물외 지정폐기물-폐유등을 재생연료유로)
2223	6791	폐기물종합재활용업(의료폐기물외 지정폐기물)
2224	6792	폐기물종합재활용업(의료폐기물)
2225	6795	폐기물처리신고-제46조제1항제2호신고자(폐지)
2226	6796	폐기물처리신고-제46조제1항제2호신고자(고철)
2227	6797	폐기물처리신고-제46조제1항제2호신고자(폐포장재)
2228	6798	폐기물최종재활용업(의료폐기물외 지정폐기물 -폐유를 정제연료유로)
2229	6799	폐기물최종재활용업(의료폐기물외 지정폐기물 -폐유기용제를 정제유기용제로)
2230	6801	유전자변형생물체 위해성평가기관(농수산용 또는 임업용)
2231	6802	유전자변형생물체 위해성평가기관(산업용)
2232	6803	유전자변형생물체 위해성평가기관(보건의료용)
2233	6804	유전자변형생물체 위해성평가기관(환경정화용)
2234	6805	유전자변형생물체 위해성평가기관(해양용)
2235	6806	유전자변형생물체 위해성심사대행기관(시험, 연구용)
2236	6807	유전자변형생물체 위해성심사대행기관(농수산용 또는 임업용)
2237	6808	유전자변형생물체 위해성심사대행기관(산업용)
2238	6809	유전자변형생물체 위해성심사대행기관(보건의료용)
2239	6810	유전자변형생물체 위해성심사대행기관(환경정화용)
2240	6811	유전자변형생물체 위해성심사대행기관(해양용)
2241	6812	유전자변형생물체 연구시설
2242	6813	생물작용제등 제조
2243	6818	중소기업사업전환지원센터
2244	6819	적합성평가 시험·검사기관(공인시험기관)
2245	6820	적합성평가 시험·검사기관(공인검사기관)
2246	6821	표준물질생산기관
2247	6822	공인제품인증기관
2248	6823	중소기업제품 시험연구원
2249	6824	공인메디칼시험기관
2250	6828	연구장비관리전문기관
2251	6830	공인전자문서중계자
2252	6831	소금제조업(천일염)
2253	6832	소금제조업(천일식제조소금)
2254	6833	후원방문판매업
2255	6834	계량기자체검정사업자
2256	6835	생물작용제등 수입
2257	6836	준대규모점포
2258	6838	천일염인증기관
2259	6839	경영지도사
2260	6840	기술지도사
2261	6841	중소기업가업승계지원센터
2262	6842	소금산업 교육훈련기관
2263	6843	소금산업 전문인력 양성기관
2264	6844	소금산업 컨설팅실시기관
2265	6858	비식용소금 생산업
2266	6859	비식용소금 제조업
2267	6860	비식용소금 수입업
2268	6861	전문기업
2269	6862	계량기 자체수리자
2270	6863	계량기 수입업
2271	6864	계량기 자체정기검사사업자
2272	6865	선불식 할부거래업
2273	6866	지질연구조사서비스
2274	6867	산업디자인전문회사(포장디자인분야)
2275	6868	산업디자인전문회사(서비스디자인분야)
2276	6869	도시형소공인 기술교육훈련기관
2277	6870	안전인증기관
2278	6871	안전확인시험기관
2279	6872	협업지원 전담기관
2280	6873	탄소소재 융복합기술정보관리기관
2281	6874	탄소소재 융복합기술 전문인력 양성기관
2282	6875	염업조합
2283	6876	승강기 제조업
2284	6877	승강기 수입업
2285	6878	승강기부품 제조업
2286	6879	승강기부품 수입업
2287	6880	승강기 유지관리업(고속 승강기)
2288	6881	승강기 유지관리업(중저속 승강기)
2289	6882	유수율제고서비스
2290	6883	창업기획자
2291	6884	산업디자인전문회사(기타디자인분야)
2292	6885	문화관광형시장
2293	6904	외국인환자유치의료기관
2294	6905	외국인환자유치업자
2295	6906	건강검진기관(일반검진기관)
2296	6907	건강검진기관(위암검진기관)
2297	6908	건강검진기관(대장암검진기관)
2298	6909	건강검진기관(간암검진기관)
2299	6910	건강검진기관(유방암검진기관)
2300	6911	건강검진기관(자궁경부암검진기관)
2301	6912	건강검진기관(영유아검진기관)
2302	6913	건강검진기관(구강검진기관)
2303	6918	의료기기 기술문서심사기관
2304	6938	동물용의약품등 검사기관
2305	6939	의료기기 임상시험기관
2306	6940	의료기기 품질관리심사기관
2307	6941	장기구득기관
2308	6942	화장품제조업
2309	6943	화장품책임판매업
2310	6944	건강검진기관(출장검진기관-일반검진)
2311	6945	건강검진기관(출장검진기관-구강검진)
2312	6946	건강검진기관(출장검진기관-위암검진)
2313	6947	건강검진기관(출장검진기관-유방암검진)
2314	6948	건강검진기관(출장검진기관-대장암검진)
2315	6949	건강검진기관(출장검진기관-간암검진)
2316	6950	건강검진기관(출장검진기관-자궁경부암검진)
2317	6951	신약 연구개발 정보관리 전문기관
2318	6952	기증제대혈은행
2319	6953	가족제대혈은행
2320	6954	상급종합병원
2321	6955	원료물질수출입업자
2322	6956	원료물질제조업자
2323	6958	혁신형 제약기업
2324	6959	단성생식배아연구기관
2325	6960	전문병원(관절)
2326	6961	전문병원(뇌혈관)
2327	6962	전문병원(대장항문)
2328	6963	전문병원(수지접합)
2329	6964	전문병원(심장)
2330	6965	전문병원(알코올)
2331	6966	전문병원(유방)
2332	6967	전문병원(척추)
2333	6968	전문병원(화상)
2334	6969	전문병원(산부인과)
2335	6970	전문병원(소아청소년과)
2336	6971	전문병원(신경과)
2337	6972	전문병원(신경외과)
2338	6973	전문병원(안과)
2339	6974	전문병원(외과)
2340	6975	전문병원(이비인후과)
2341	6976	전문병원(재활의학과)
2342	6977	전문병원(정형외과)
2343	6978	한방전문병원(중풍질환)
2344	6979	한방전문병원(척추질환)
2345	6980	한방전문병원(한방부인과)
2346	6981	의약품등 임상시험 실시기관
2347	6983	의약품등 비임상시험 실시기관
2348	6984	임상시험등 교육실시기관
2349	6985	정신재활시설(생활시설)
2350	6986	정신재활시설(재활훈련시설-주간재활시설)
2351	6987	정신재활시설(재활훈련시설-공동생활가정)
2352	6988	정신재활시설(재활훈련시설-지역사회전환시설)
2353	6989	정신재활시설(재활훈련시설-직업재활시설)
2354	6990	정신재활시설(재활훈련시설-아동,청소년정신건강지원시설)
2355	6991	정신재활시설(중독자재활시설)
2356	6992	정신재활시설(생산품판매시설)
2357	6993	정신재활시설(종합시설)
2358	6994	안마원
2359	6995	건강검진기관(폐암검진기관)
2360	6996	맞춤형화장품판매업
2361	6997	체외진단의료기기 제조업
2362	6998	체외진단의료기기 수입업
2363	6999	체외진단의료기기 임상적 성능시험기관
2364	7001	투자매매업(1-111-1)
2365	7002	투자매매업(1-111-2)
2366	7003	투자매매업(1-12-1)
2367	7004	투자매매업(1-12-2)
2368	7005	투자매매업(1-13-1)
2369	7006	투자매매업(1-13-2)
2370	7007	투자매매업(인수업제외: 11-1-1)
2371	7008	투자매매업(인수업제외: 11-1-2)
2372	7009	투자매매업(인수업제외: 11-11-1)
2373	7010	투자매매업(인수업제외: 11-11-2)
2374	7011	투자매매업(인수업제외: 11-11-2)
2375	7012	투자매매업(인수업제외: 11-111-2)
2376	7013	투자매매업(인수업제외: 11-112-1)
2377	7014	투자매매업(인수업제외: 11-112-2)
2378	7015	투자매매업(인수업제외: 11-12-1)
2379	7016	투자매매업(인수업제외: 11-12-2)
2380	7017	투자매매업(인수업제외: 11-13-1)
2381	7018	투자매매업(인수업제외: 11-13-2)
2382	7019	투자매매업(인수업제외:11r-1r-1)
2383	7020	투자매매업(인수업제외: 12-112-1)
2384	7021	투자매매업(인수업제외: 12-112-2)
2385	7022	투자매매업(1-2-1)
2386	7023	투자매매업(1-2-2)
2387	7024	투자매매업(1-21-1)
2388	7025	투자매매업(1-21-2)
2389	7026	투자매매업(1-3-1)
2390	7027	투자매매업(1-3-2)
2391	7028	투자매매업(1-31-1)
2392	7029	투자매매업(1-31-2)
2393	7030	투자매매업(1-32-1)
2394	7031	투자매매업(1-32-2)
2395	7032	투자매매업(1-321-1)
2396	7033	투자매매업(1-321-2)
2397	7034	투자중개업(2-1-1)
2398	7035	투자중개업(2-1-2)
2399	7036	투자중개업(2r-1-2)
2400	7037	투자중개업(2-11-1)
2401	7038	투자중개업(2-11-2)
2402	7039	투자중개업(2-12-1)
2403	7040	투자중개업(2-12-2)
2404	7041	투자중개업(2-13-1)
2405	7042	투자중개업(2-13-2)
2406	7043	투자중개업(2-2-1)
2407	7044	투자중개업(2-2-2)
2408	7045	투자중개업(2-21-1)
2409	7046	투자중개업(2-21-2)
2410	7047	투자중개업(2-3-1)
2411	7048	투자중개업(2-3-2)
2412	7049	투자중개업(2-31-1)
2413	7050	투자중개업(2-31-2)
2414	7051	투자중개업(2-32-1)
2415	7052	투자중개업(2-32-2)
2416	7053	투자중개업(2-321-1)
2417	7054	투자중개업(2-321-2)
2418	7057	투자중개업(2i-11-2i)
2419	7058	집합투자업(3-1-1)
2420	7060	집합투자업(3-11-1)
2421	7062	집합투자업(3-12-1)
2422	7064	집합투자업(3-13-1)
2423	7066	신탁업(4-1-1)
2424	7067	신탁업(4-1-2)
2425	7068	신탁업(4-11-1)
2426	7069	신탁업(4-11-2)
2427	7070	신탁업(4-12-1)
2428	7071	신탁업(4-12-2)
2429	7072	신탁업(4-121-1)
2430	7073	신탁업(4-121-2)
2431	7078	투자권유대행인
2432	7079	유사투자자문업
2433	7080	일반사무관리회사
2434	7081	증권금융회사
2435	7082	종합금융회사
2436	7083	자금중개회사
2437	7084	단기금융회사
2438	7085	명의개서대행회사
2439	7086	신용협동조합
2440	7087	신용협동조합중앙회
2441	7088	손해보험업(도난보험)
2442	7089	손해보험업(유리보험)
2443	7090	손해보험업(동물보험)
2444	7091	손해보험업(원자력보험)
2445	7092	손해보험업(비용보험)
2446	7093	손해보험업(날씨보험)
2447	7094	금융전문인력양성기관
2448	7095	금융투자상품거래청산업
2449	7096	종합금융투자사업자
2450	7097	신용평가업
2451	7099	일반 사모집합투자업
2452	7106	효율관리시험기관
2453	7107	도시가스충전사업
2454	7109	지능형전력망 사업자(기반구축사업자)
2455	7110	지능형전력망 사업자(서비스제공-수요반응관리서비스)
2456	7111	지능형전력망 사업자(서비스제공-전기차 충전서비스)
2457	7112	지능형전력망 사업자(서비스제공-그밖의 서비스)
2458	7113	지능형전력망등 인증기관
2459	7115	액화석유가스 위탁운송사업자
2460	7116	공급인증기관
2461	7117	전력시설물설계감리자
2462	7121	에너지진단전문기관(1종)
2463	7122	에너지진단전문기관(2종)
2464	7124	발전사업
2465	7125	에너지절약전문기업
2466	7126	혼합의무 관리기관
2467	7127	액화석유가스 수출입업
2468	7128	전기안전공사
2469	7129	나프타부생가스,바이오가스 제조사업
2470	7130	합성천연가스 제조사업
2471	7131	천연가스반출입업
2472	7132	기타 가공탄제조업(입상 및 괴탄)
2473	7133	기타 가공탄제조업(마세크탄)
2474	7134	기타 가공탄제조업(무연코크스)
2475	7135	기타 가공탄제조업(특수탄)
2476	7136	국제석유거래업
2477	7137	독성가스 중화처리 및 잔가스처리사업
2478	7138	전기자동차충전사업
2479	7139	소규모전력중개사업
2480	7140	석유정제업(등록)
2481	7141	석유정제업(신고)
2482	7142	고압가스 충전(신고)
2483	7143	고압가스 냉동제조(신고)
2484	7144	시설물관리를 전문으로 하는 자
2485	7145	수소용품 제조사업
2486	7146	외국수소용품 제조
2487	7147	재생에너지전기공급사업
2488	7148	재생에너지전기저장판매사업
2489	7149	통합발전소사업자
2490	7150	선박용천연가스사업
2491	7151	송전제약발생지역전기공급사업
2492	7201	곤충가공업
2493	7202	곤충유통업
2494	7203	전통주등 교육훈련기관
2495	7204	전통주등 전문인력양성기관
2496	7205	전통주등 품질인증기관
2497	7206	비료시험연구기관(이화학 분석분야)
2498	7207	비료시험연구기관(작물재배시험 분야)
2499	7208	비료시험연구기관(미생물 분석 분야)
2500	7209	품종생산수입판매업
2501	7210	농약활용기자재 제조업
2502	7211	농약활용기자재 수입업
2503	7212	농약활용기자재 판매업
2504	7222	유기농업자재 공시기관
2505	7223	김치산업 교육훈련기관
2506	7224	김치산업 전문인력양성기관
2507	7225	농약등 또는 원제 시험연구기관(이화학적분석)
2508	7226	농약등 또는 원제 시험연구기관(약효 및 약해)
2509	7227	농약등 또는 원제 시험연구기관(잔류성)
2510	7228	농약등 또는 원제 시험연구기관(사람과 가축에 대한 독성)
2511	7229	농약등 또는 원제 시험연구기관(환경생물독성)
2512	7232	쌀가공산업 교육훈련기관
2513	7233	쌀가공산업 전문인력양성기관
2514	7234	농산물우수관리인증기관
2515	7235	수산물품질인증기관
2516	7236	농산물 안전성검사기관
2517	7237	농산물검사기관
2518	7238	수산물검사기관
2519	7239	농산물검정기관
2520	7240	수산물검정기관
2521	7241	한식세계화사업추진기관
2522	7242	수산물가공업(수산동물유가공업)
2523	7243	수산물가공업(냉동·냉장업)
2524	7244	수산물가공업(선상가공업)
2525	7247	수산특산물품질인증기관
2526	7248	산림생명자원관리기관(식물-종자)
2527	7249	산림생명자원관리기관(식물-영양체)
2528	7250	산림생명자원관리기관(식물-표본)
2529	7251	산림생명자원관리기관(곤충-유용곤충)
2530	7252	산림생명자원관리기관(곤충-표본)
2531	7253	산림생명자원관리기관(미생물)
2532	7254	병원체미생물생명자원관리기관(병원성바이러스)
2533	7255	병원체미생물생명자원관리기관(병원성세균)
2534	7256	병원체미생물생명자원관리기관(병원성기생충 및 진균류)
2535	7262	종자업(뽕)
2536	7263	도시농업지원센터
2537	7264	도시농업 전문인력 양성기관
2538	7265	도시농업공동체
2539	7266	민영도시농업농장
2540	7267	농업기계 검정대행기관
2541	7268	농업기계 사후관리업(대형)
2542	7269	농업기계 사후관리업(중형)
2543	7270	농업기계 사후관리업(소형)
2544	7271	수산물 생산,가공시설
2545	7272	위해요소중점관리기준 이행시설
2546	7273	소포장농약 판매업
2547	7274	비료생산업(부산물비료-그 밖의 비료)
2548	7275	육묘업(채소작물)
2549	7276	육묘업(화훼작물)
2550	7277	육묘업(식량작물)
2551	7278	유기농업자재 시험연구기관
2552	7279	농산물검사관 교육기관
2553	7280	수산물가공업(그 밖의 가공업)
2554	7281	농업기계해체재활용업
2555	7282	항공방제업
2556	7283	수산물 안전성검사기관
2557	7301	엔지니어링사업(생산관리)
2558	7302	엔지니어링사업(포장, 제품디자인)
2559	7303	엔지니어링사업(산업안전)
2560	7304	엔지니어링사업(소방, 방재)
2561	7305	엔지니어링사업(가스)
2562	7306	엔지니어링사업(섬유)
2563	7307	엔지니어링사업(나노융합)
2564	7308	엔지니어링사업(체계공학)
2565	7309	엔지니어링사업(프로젝트매니지먼트)
2566	7310	엔지니어링사업(원자력, 방사선 관리)
2567	7311	엔지니어링사업(비파괴검사)
2568	7312	엔지니어링기술 표준화전문추진기관
2569	7313	엔지니어링기술지원센터
2570	7314	엔지니어링컨설팅업(일반산업기계)
2571	7315	엔지니어링컨설팅업(차량)
2572	7316	엔지니어링컨설팅업(용접)
2573	7317	엔지니어링컨설팅업(금형)
2574	7318	엔지니어링컨설팅업(조선)
2575	7319	엔지니어링컨설팅업(항공)
2576	7320	엔지니어링컨설팅업(금속)
2577	7321	엔지니어링컨설팅업(전기설비)
2578	7322	엔지니어링컨설팅업(전기전자응용)
2579	7323	엔지니어링컨설팅업(정보통신)
2580	7324	엔지니어링컨설팅업(정보관리)
2581	7325	엔지니어링컨설팅업(철도신호)
2582	7326	엔지니어링컨설팅업(화공)
2583	7327	엔지니어링컨설팅업(자원관리)
2584	7328	엔지니어링컨설팅업(광해방지)
2585	7329	엔지니어링컨설팅업(도로, 공항)
2586	7330	엔지니어링컨설팅업(항만, 해안)
2587	7331	엔지니어링컨설팅업(철도)
2588	7332	엔지니어링컨설팅업(교통)
2589	7333	엔지니어링컨설팅업(농어업토목)
2590	7334	엔지니어링컨설팅업(도시계획)
2591	7335	엔지니어링컨설팅업(조경)
2592	7336	엔지니어링컨설팅업(구조)
2593	7337	엔지니어링컨설팅업(수자원개발)
2594	7338	엔지니어링컨설팅업(상하수도)
2595	7339	엔지니어링컨설팅업(토질, 지질)
2596	7340	엔지니어링컨설팅업(측량, 지적)
2597	7341	엔지니어링컨설팅업(품질시험)
2598	7342	엔지니어링컨설팅업(설비)
2599	7343	엔지니어링컨설팅업(대기관리)
2600	7344	엔지니어링컨설팅업(수질관리)
2601	7345	엔지니어링컨설팅업(소음, 진동)
2602	7346	엔지니어링컨설팅업(폐기물처리)
2603	7347	엔지니어링컨설팅업(자연, 토양환경)
2604	7348	엔지니어링컨설팅업(농림)
2605	7349	엔지니어링컨설팅업(시설원예)
2606	7350	엔지니어링컨설팅업(해양)
2607	7351	엔지니어링컨설팅업(생산관리)
2608	7352	엔지니어링컨설팅업(포장, 제품디자인)
2609	7353	엔지니어링컨설팅업(산업안전)
2610	7354	엔지니어링컨설팅업(소방, 방재)
2611	7355	엔지니어링컨설팅업(가스)
2612	7356	엔지니어링컨설팅업(섬유)
2613	7357	엔지니어링컨설팅업(나노융합)
2614	7358	엔지니어링컨설팅업(체계공학)
2615	7359	엔지니어링컨설팅업(프로젝트매니지먼트)
2616	7360	엔지니어링컨설팅업(원자력, 방사선관리)
2617	7361	엔지니어링컨설팅업(비파괴검사)
2618	7362	지능형로봇전문기업
2619	7363	합동기술사사무소
2620	7364	종합과학관
2621	7365	전문과학관
2622	7366	뿌리산업전문인력양성기관
2623	7367	뿌리기술전문기업
2624	7368	기술사사무소(일반산업기계)
2625	7369	기술사사무소(차량)
2626	7370	기술사사무소(항공)
2627	7371	기술사사무소(금속)
2628	7372	기술사사무소(전기전자응용)
2629	7373	기술사사무소(정보관리)
2630	7374	기술사사무소(화공)
2631	7375	기술사사무소(도로,공항)
2632	7376	기술사사무소(항만,해안)
2633	7377	기술사사무소(구조)
2634	7378	기술사사무소(토질,지질)
2635	7379	기술사사무소(측량,지적)
2636	7380	기술사사무소(품질시험)
2637	7381	기술사사무소(설비)
2638	7382	기술사사무소(농림)
2639	7383	기술사사무소(해양)
2640	7384	기술사사무소(생산관리)
2641	7385	기술사사무소(포장,제품디자인)
2642	7386	기술사사무소(산업안전)
2643	7387	기술사사무소(소방,방재)
2644	7388	기술사사무소(섬유)
2645	7389	기술사사무소(기상)
2646	7390	기술사사무소(원자력,방사선관리)
2647	7391	기술사사무소(비파괴검사)
2648	7392	안전점검 대행기관
2649	7393	정밀안전진단 대행기관
2650	7394	첨단기술기업
2651	7395	연구소기업
2652	7396	우주환경 감시기관
2653	7397	엔지니어링 공제사업
2654	7398	자연과학 연구개발업
2655	7399	공학 연구개발업
2656	7401	폐기물최종재활용업(의료폐기물외 지정폐기물 -폐오일필터)
2657	7402	폐기물최종재활용업(의료폐기물외 지정폐기물-폐유등을 재생연료유로)
2658	7403	토양관련전문기관(토양환경평가)
2659	7404	토양관련전문기관(위해성평가)
2660	7405	먹는물수질검사기관(일반)
2661	7406	먹는샘물 유통전문판매업
2662	7407	먹는염지하수 유통전문판매업
2663	7408	먹는염지하수제조업
2664	7409	먹는염지하수수입판매업
2665	7410	자연환경해설사 양성기관
2666	7412	유해야생동물 포획
2667	7413	제1종 환경영향평가업
2668	7414	제2종 환경영향평가업
2669	7415	환경유해인자 시험검사기관
2670	7416	자연환경보전사업대행자
2671	7417	폐기물중간재활용업(지정폐기물외 폐기물-폐가전제품)
2672	7418	폐기물중간재활용업(지정폐기물외 폐기물-소각열회수시설이용 에너지회수)
2673	7419	폐기물최종재활용업(지정폐기물외 폐기물-폐가전제품)
2674	7420	폐기물최종재활용업(지정폐기물외 폐기물-소각열회수시설이용 에너지회수)
2675	7421	폐기물종합재활용업(지정폐기물외 폐기물-폐가전제품)
2676	7422	폐기물종합재활용업(지정폐기물외 폐기물-소각열회수시설이용 에너지회수)
2677	7423	폐기물처리신고-제46조제1항제3호신고자(폐식용유)
2678	7424	폐기물처리신고-제46조제1항제1호신고자(지정폐기물외 사업장폐기물을 재활용하여 이용)
2679	7425	폐기물처리신고-제46조제1항제1호신고자(지정폐기물외 사업장폐기물의 중간가공폐기물을 이용)
2680	7426	폐기물처리신고-제46조제1항제1호신고자(폐타이어를 매립시설의 차수재로 사용)
2681	7427	폐기물처리신고-제46조제1항제1호신고자(동식물성잔재물, 음식물류 폐기물, 유기성 오니를 퇴비나 가축의 먹이로 재활용)
2682	7428	폐기물처리신고-제46조제1항제1호신고자(폐어망을 환경시설의 미생물담체로 사용)
2683	7429	폐기물처리신고-제46조제1항제1호신고자(철도용 폐침목을 원형 그대로 재활용)
2684	7430	폐기물처리신고-제46조제1항제1호신고자(다른사람의 사업장폐기물을 수리,수선하여 같은 용도로 다시 사용가능한 상태로 만드는 자)
2685	7432	폐기물처리신고-제46조제1항제1호신고자(폐타이어를 충돌에 의한 파손방지 등의 용도로 원형 그대로 재활용)
2686	7433	폐기물처리신고-제46조제1항제1호신고자(식물성잔재물을 버섯배지용으로 재활용)
2687	7434	폐기물처리신고-제46조제1항제1호신고자(그 밖의 방법으로 재활용)
2688	7435	공공하수도 관리대행업(공공하수도-500㎥/일 미만)
2689	7436	공공하수도 관리대행업(공공하수도-10,000㎥/일 미만)
2690	7437	공공하수도 관리대행업(공공하수도-10,000㎥/일 이상)
2691	7438	공공하수도 관리대행업(하수관로)
2692	7439	생물다양성 전문인력 양성기관
2693	7440	수처리제제조업(응집제)
2694	7441	수처리제제조업(살균소독제)
2695	7442	수처리제제조업(부식억제제)
2696	7443	수처리제제조업(기타제재)
2697	7444	수처리제제조업(활성탄)
2698	7445	녹색제품 생산,유통관련 전문인력 양성기관
2699	7446	금지물질 제조업
2700	7447	금지물질 수입업
2701	7448	금지물질 판매업
2702	7449	장외영향평가서 작성 전문기관
2703	7450	기술진단전문기관(공공하수도)
2704	7451	기술진단전문기관(하수관로)
2705	7452	폐기물처리신고-제46조제1항제1호신고자(폐자동차 또는 폐가전제품을 수리,수선하여 다시 사용할 수 있는 상태로 만듦)
2706	7453	폐기물처리신고-제46조제1항제1호신고자(유기성 오니나 음식물류 폐기물을 이용하여 지렁이분변토를 만듦)
2707	7454	폐기물처리신고-제46조제1항제1호신고자(동식물성 잔재물, 왕겨 또는 쌀겨 등을 비료로 제조하거나 사료로 제조)
2708	7455	폐기물처리신고-제46조제1항제1호신고자(폐의류를 수리, 수선하여 원래의 용도로 재사용할 수 있는 상태로 만드는 경우)
2709	7456	폐기물처리신고-제46조제1항제1호신고자(폐의류를 분리, 선별하여 포장한 후 폐의류를 수리, 수선하여 원래의 용도로 재사용할 수 있는 자에게 공급)
2710	7457	폐기물처리신고-제46조제1항제1호신고자(폐의류 또는 폐섬유를 분리, 선별한 후 포장하여 섬유제품이나 플라스틱 제품의 원료로 가공하거나 섬류제품 또는 플라스틱 제품을 제조하는 자에게 공급)
2711	7458	폐기물분석전문기관(석면분야)
2712	7459	의료폐기물 전용용기 제조업
2713	7460	화학물질 시험기관
2714	7461	녹색화학센터
2715	7462	폐기물처리신고-제46조제1항제3호신고자(폐섬유)
2716	7463	폐기물처리신고-제46조제1항제3호신고자(농업용 폐플라스틱필름시트류와 폐농약포장재)
2717	7464	폐기물처리신고-제46조제1항제3호신고자(폐의류)
2718	7465	대기오염측정기기 관리대행업
2719	7466	수질오염측정기기 관리대행업
2720	7467	물놀이형 수경시설
2721	7468	시약판매업
2722	7469	냉매회수업
2723	7470	해양심층수처리수 제조업
2724	7471	해양심층수처리수 수입업
2725	7472	석면해체작업감리인
2726	7473	고형연료제품 수입
2727	7474	고형연료제품 제조
2728	7475	악취기술진단전문기관
2729	7476	통합허가대행업
2730	7477	유해화학물질 영업허가 면제자
2731	7478	폐기물처리(수집,운반) 신고(폐지)
2732	7479	폐기물처리(수집,운반) 신고(고철)
2733	7480	폐기물처리(수집,운반) 신고(폐포장재)
2734	7481	폐기물처리(수집,운반) 신고(폐전선)
2735	7482	해양폐기물 조사기관
2736	7483	해양오염퇴적물 조사기관
2737	7485	폐기물처리신고-제46조제1항제3호신고자(동식물성잔재물)
2738	7486	국제감축사업
2739	7487	환경측정기검사기관(간이측정기 성능인증-대기분야)
2740	7488	환경측정기검사기관(간이측정기 성능인증-수질분야)
2741	7489	환경측정기검사기관(간이측정기 성능인증-소음분야)
2742	7490	환경측정기검사기관(간이측정기 성능인증-먹는물분야)
2743	7491	환경측정기검사기관(간이측정기 성능인증-실내공기질분야)
2744	7492	폐기물중간재활용업(의료폐기물외 지정폐기물-수은회수시설 이용 수은폐기물)
2745	7493	폐기물중간재활용업(지정폐기물외 폐기물-전기자동차 폐배터리 재활용)
2746	7494	폐기물최종재활용업(의료폐기물외 지정폐기물-수은회수시설 이용 수은폐기물)
2747	7495	폐기물최종재활용업(지정폐기물외 폐기물-전기자동차 폐배터리 재활용)
2748	7496	폐기물종합재활용업(의료폐기물외 지정폐기물-수은회수시설 이용 수은폐기물)
2749	7497	폐기물종합재활용업(지정폐기물외 폐기물-전기자동차 폐배터리 재활용)
2750	7498	대기오염도 검사기관
2751	7499	사회환경교육기관
2752	7501	온라인소액투자중개업
2753	7502	손해사정업(재물)
2754	7503	손해사정업(차량)
2755	7504	손해사정업(신체)
2756	7505	손해사정업(종합)
2757	7506	투자매매업(1a-1-2)
2758	7507	투자중개업(2a-1-2)
2759	7508	투자자문업(5-1-1)
2760	7512	투자자문업(5-21-1)
2761	7515	투자일임업(6-1-1)
2762	7516	투자일임업(6-1-2)
2763	7521	손해사정단체
2764	7522	온라인투자연계금융업
2765	7523	손해사정업(제1종)
2766	7524	손해사정업(제2종)
2767	7525	손해사정업(제3종-대인)
2768	7526	손해사정업(제3종-대물,차량)
2769	7527	손해사정업(제4종)
2770	7528	개인신용평가업
2771	7529	개인사업자신용평가업
2772	7530	기업신용조회업
2773	7531	본인신용정보관리업
2774	7601	제작자 등(이륜자동차-국내 제작·조립)
2775	7602	제작자 등(이륜자동차-수입)
2776	7603	화물자동차운송사업(일반)
2777	7604	화물자동차운송사업(개인)
2778	7605	화물자동차운송주선사업
2779	7606	부품제작자등
2780	7607	제작자 등(자동차-튜닝)
2781	7608	여객자동차플랫폼운송사업
2782	7609	여객자동차플랫폼운송가맹사업
